0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.7762537582829515,0.7823312441042877,0.7953010149202548,0.8094721079904335,0.8171767397711804,0.8210418125306211,0.8196011930924432,0.8178688357503254,0.814136661960833,0.8116614952455232,0.807522073400676,0.7965496501370761,0.769292832585459,0.7350163794532515,0.7037134839665068,0.671315882451514,0.6364638506921302,0.6015850795562331,0.5668258707448265,0.5356984451515767,0.5031134620031605,0.46825503440044225,0.43337626326454515,0.3984980006793324,0.36424283630724263,0.3340752147305649,0.300044818202979,0.2651674469728571,0.23028867583696003,0.19541029724722345,0.16108659180581877,0.13090272924204152,0.09695649549569277,0.062080049081290084,0.027589928217663817,0.002299615402321986,0.012152535689907706,0.04590227727446103,0.08078043820632444,0.1153840458596149,0.1459006161898513,0.17923907617030918,0.2141105532029939,0.248989324338891,0.2838680954747883,0.31874686661068574,0.35362563774658273,0.38850440888247995,0.42338318001837705,0.4582619511542746,0.49313821355814114,0.5267248901274532,0.5520461973038031,0.5805370554841535,0.6141050339796671,0.6489794598062631,0.6838582309421604,0.7187370020780575,0.7536157732139549,0.7884884028829185,0.8218438403193358,0.8523492330896816,0.88694584082662,0.9215705805829029,0.9423887627572429,0.9367508939049658,0.9391998324281396,0.9505322006562062,0.9615390608376271,0.9729453003534225,0.9867796687951824,0.9938750203101612,0.9815638054220583,0.9600240295030118,0.9344745620645074,0.9090863932030815,0.8820106998150492,0.8556099301367437,0.8268470579064984,0.7999843945006277,0.7801546336179094,0.7540701930344901,0.7249897105629001,0.6932211568944504,0.6617556331878629,0.6316399245015571,0.602483782167478,0.5734340537234213,0.5469751734132062,0.5251156748540633,0.4955967321914977,0.4655007378418653,0.4363437287209436,0.4082645426570696,0.3839470029124471,0.3776890357687809,0.3978043381321552,0.4253558194104241,0.4543787190563342,0.4834210606368674,0.512701977821271,0.5436798085957167,0.5743537575969679,0.6032822232710242,0.63121867270606,0.6606452484584623,0.6894443060294096,0.7164528964820012,0.744838516822672,0.7689363014330253,0.7872309377131868,0.797469613900146,0.8050243507931738,0.8112632766725492,0.8137642382178967,0.8178047678006193,0.817976350743973,0.817590309731246,0.8145810553209414,0.8177141371347987,0.81797656543169,0.8179674423297221,0.8162284692336226,0.8089532858902251,0.7990926539502605,0.7939402126822148,0.8000413547224181,0.8146180500094189,0.827358261977299,0.830326210779206,0.8303466442072864,0.8301990985346863,0.8262123248449746,0.8214379155496541,0.8157063839227063,0.8099852260694202,0.7910668641103273,0.7580228131225933,0.7231514223469953,0.6882735081903547,0.6540801136945945,0.6239271863443403,0.5898203381112254,0.5549426060553078,0.5200638349194107,0.4851850637835128,0.45030658818007985,0.4158947063717221,0.38566967823900333,0.35185193808263016,0.3169762474918253,0.2820974763559282,0.247218705220031,0.21239535424239261,0.1806208116553811,0.14871477402842978,0.11388866006423995,0.07901912400982639,0.045867979028228284,0.016162921449773937,0.0,0.01993805399247306,0.05153653273753098,0.0863591710244335,0.1212379421603306,0.15611671329622775,0.1909954844321249,0.22587425556802201,0.2607530267039192,0.2956317978398163,0.3305105689757134,0.3653893401116113,0.40023259969416014,0.4324684492064408,0.46392667999140735,0.49871938526740167,0.5335981564032988,0.5684769275391959,0.6033556986750931,0.6382344698109909,0.6731132409468881,0.7079920120827852,0.7428707832186823,0.7777491395943322,0.8121577826341848,0.8423764888750331,0.8762031249138817,0.9110795995103704,0.9458635912419042,0.9701987813988553,0.9599452755292406,0.954329695203838,0.9585046548495808,0.9693276141373051,0.9797650655723078,0.9905668050410921,1.0000000000000002,0.9893451930136692,0.9696037092331786,0.9463658150629954,0.9209696234188125,0.8941611538773804,0.8670374502841178,0.8379002865017124,0.80920049579374,0.7805117712650336,0.7521556811102122,0.724222623408032,0.6945890543832318,0.6653074349982856,0.6362763686760959,0.6069931405569688,0.5771153534066212,0.5470228976936699,0.5178876142770392,0.4887953248613096,0.4589453125586981,0.42903837304208137,0.40011107424220005,0.3831544938689252,0.3913040470887529,0.41617097163097694,0.4443538898300825,0.47352194182436225,0.5035532499728027,0.5326747281698597,0.5617868404291457,0.593059114695727,0.6259829711998822,0.6542118059621507,0.6819139871587098,0.7081942022195089,0.7326741775663653,0.7550774400909183,0.7723394656863412,0.7860437781159949,0.7949024278178713,0.801835514741039,0.8055122248527278,0.8056064866560937,0.8056064866560937,0.8056064866560937,0.8056064866560937,0.8056064866560937,0.8056064866560937,0.8056064866560937,0.8052235995656105,0.7947855731553801,0.7839338725943646,0.7817032209056296,0.7906087502156824,0.8063933438509299,0.8180155376761298,0.8237707275100083,0.8212461077813062
